PumpCoinDEV/PumpCoin,src/test/key_tests.cpp,5HxWvvfubhXpYYpS3tJkw6fq9jE9j18THftkZjHHfmFiWtmAbrj
Volcanocoin/volcanocoin-master,src/test/key_tests.cpp,5HxWvvfubhXpYYpS3tJkw6fq9jE9j18THftkZjHHfmFiWtmAbrj
Upward-Spiral-Science/uhhh,code/[Assignment 7] RM Layer By Layer Distribution on Z axis.ipynb,5J5UVFRpKQ4vgvizjvv5M4778RkMvHNN98wZswYunbtysCBAzGb
borzalom/XtraBYtes,src/test/data/base58_keys_valid.json,5Kd3NBUAdUnhyzenEwVLy9pBKxSwXvE9FMPyR4UKZvpe6E3AgLr
classic1999/multibit,src/test/java/org/multibit/network/ReplayManagerTest.java,5Jsokwg1ypfCPgJXv4vnhW11YWSp4anh9UbHoCZFZdwAnEpU69u
UniverseUNI/Universe-UNI,src/test/key_tests.cpp,5HxWvvfubhXpYYpS3tJkw6fq9jE9j18THftkZjHHfmFiWtmAbrj
Sphere2013/GlobeCrypto,src/test/bloom_tests.cpp,5Kg1gnAjaLfKiwhhPpGS3QfRg2m6awQvaj98JCZBZQ5SuS2F15C
dankcoin/dankcoin,src/test/data/base58_keys_valid.json,5Kd3NBUAdUnhyzenEwVLy9pBKxSwXvE9FMPyR4UKZvpe6E3AgLr
bitsuperlab/cpp-play,tests/acceptance_tests/features/step_definitions/basic_wallet_steps.rb,5K9kAzDG3YPGQwD1GLHjuw3NaUQQLeJFiZ4GCVBWd3HKpb29UJi
adpg211/bitcoin-master,src/test/data/bitcoin-util-test.json,5HpHagT65TZzG1PH3CSu63k8DbpvD8s5ip4nEB3kEsreAnchuDf
bittylicious/bitcoin,src/test/data/base58_keys_valid.json,5Kd3NBUAdUnhyzenEwVLy9pBKxSwXvE9FMPyR4UKZvpe6E3AgLr
XVPCoin/vaporcoin,src/test/bloom_tests.cpp,5Kg1gnAjaLfKiwhhPpGS3QfRg2m6awQvaj98JCZBZQ5SuS2F15C
eurocoin-project/eurocoin,src/test/key_tests.cpp,5HxWvvfubhXpYYpS3tJkw6fq9jE9j18THftkZjHHfmFiWtmAbrj
pstratem/elements,src/test/key_tests.cpp,5HxWvvfubhXpYYpS3tJkw6fq9jE9j18THftkZjHHfmFiWtmAbrj
digitalcommerce/dcom,src/test/data/base58_keys_valid.json,5Kd3NBUAdUnhyzenEwVLy9pBKxSwXvE9FMPyR4UKZvpe6E3AgLr
namecoin/namecore,src/test/bloom_tests.cpp,5Kg1gnAjaLfKiwhhPpGS3QfRg2m6awQvaj98JCZBZQ5SuS2F15C
unobtanium-official/Unobtanium,src/test/data/base58_keys_valid.json,5Kd3NBUAdUnhyzenEwVLy9pBKxSwXvE9FMPyR4UKZvpe6E3AgLr
BIGBullion/bigbullion,src/test/bloom_tests.cpp,5Kg1gnAjaLfKiwhhPpGS3QfRg2m6awQvaj98JCZBZQ5SuS2F15C
appop/bitcoin,src/test/data/base58_keys_valid.json,5Kd3NBUAdUnhyzenEwVLy9pBKxSwXvE9FMPyR4UKZvpe6E3AgLr
Microsoft/HealthClinic.biz,src/MyHealth.Client.Desktop/Design/DesignData.cs,5KJ1hfsgdBre3u6npTsSipnjz76CyrCJ8NBoMsyXbu3MryTKk12
bashrc/ZeroNet,plugins/Stats/StatsPlugin.py,5JsunC55XGVqFQj5kPGK4MWgTL26jKbnPhjnmchSNPo75XXCwtk
likecoin-dev/bitcoin,src/test/bloom_tests.cpp,5Kg1gnAjaLfKiwhhPpGS3QfRg2m6awQvaj98JCZBZQ5SuS2F15C
jetskee96/startupcoin-0.9.1,src/test/key_tests.cpp,5HxWvvfubhXpYYpS3tJkw6fq9jE9j18THftkZjHHfmFiWtmAbrj
deadalnix/bitcoin,src/test/key_tests.cpp,5HxWvvfubhXpYYpS3tJkw6fq9jE9j18THftkZjHHfmFiWtmAbrj
laowais/bitcoindark,src/test/key_tests.cpp,5HxWvvfubhXpYYpS3tJkw6fq9jE9j18THftkZjHHfmFiWtmAbrj
guoguocat/multibit,src/test/resources/privateKeys/expectedTest1.key,5JMVKE697huLKSz27RoWNAoHkmtsmkqL6ZyhvoRe5ULZMk2YQoa
jife94/bitcoinj,core/src/test/java/org/bitcoinj/crypto/BIP38PrivateKeyTest.java,5KN7MzqK5wt2TP1fQCYyHBtDrXdJuXbUzm4A9rKAteGu3Qi5CVR
ukcoin-project/UKC,src/test/bloom_tests.cpp,5Kg1gnAjaLfKiwhhPpGS3QfRg2m6awQvaj98JCZBZQ5SuS2F15C
machinomy/bergae,b.json,5JGGCh7v9zVVq8zcpz2Vv8gmvVxBDkD9FphcUzkjpC2fZWg6p6N
peterdettman/bitcoinj,core/src/test/java/org/bitcoinj/core/BloomFilterTest.java,5Kg1gnAjaLfKiwhhPpGS3QfRg2m6awQvaj98JCZBZQ5SuS2F15C
l5h5t7/ZeroNet,src/Content/ContentManager.py,5JCGE6UUruhfmAfcZ2GYjvrswkaiq7uLo6Gmtf2ep2Jh2jtNzWR
GreenCoinX/greencoin,src/test/data/bitcoin-util-test.json,5HpHagT65TZzG1PH3CSu63k8DbpvD8s5ip4nEB3kEsreAnchuDf
SmaugHF/voidcoin,voidcoin-master/src/test/key_tests.cpp,5HxWvvfubhXpYYpS3tJkw6fq9jE9j18THftkZjHHfmFiWtmAbrj
MazaCoin/MazaCoin,src/test/bloom_tests.cpp,5Kg1gnAjaLfKiwhhPpGS3QfRg2m6awQvaj98JCZBZQ5SuS2F15C
OfficialTitcoin/titcoin-wallet,src/test/data/base58_keys_valid.json,5Kd3NBUAdUnhyzenEwVLy9pBKxSwXvE9FMPyR4UKZvpe6E3AgLr
Rainbowcoin/Rainbowcoin,src/test/key_tests.cpp,5HxWvvfubhXpYYpS3tJkw6fq9jE9j18THftkZjHHfmFiWtmAbrj
Groestlcoin/groestlwallet,BreadWalletTests/BreadWalletTests.m,5Kb8kLf9zgWQnogidDA76MzPL6TsZZY36hWXMssSzNydYXYB9KF
MitchellMintCoins/AutoCoin,src/test/key_tests.cpp,5HxWvvfubhXpYYpS3tJkw6fq9jE9j18THftkZjHHfmFiWtmAbrj
bigoc/openchain,README.md,5KQwrPbwdL6PhXujxW37FSSQZ1JiwsST4cqQzDeyXtP79zkvFD3
djpnewton/bitcoin,src/test/data/base58_keys_valid.json,5Kd3NBUAdUnhyzenEwVLy9pBKxSwXvE9FMPyR4UKZvpe6E3AgLr
camponez/bitshares,tests/regression_tests/wallet_account_update_active_key/wallet_account_update_active_key.log,5KgPRATnTBkT4nfNAy9AHrDDmCQxEQPkSwCgtm8cpSyZnGHrnJn
haobtc/bitcoin,src/test/key_tests.cpp,5HxWvvfubhXpYYpS3tJkw6fq9jE9j18THftkZjHHfmFiWtmAbrj
borgcoin/Borgcoin.rar,src/test/bloom_tests.cpp,5Kg1gnAjaLfKiwhhPpGS3QfRg2m6awQvaj98JCZBZQ5SuS2F15C
hasanatkazmi/bitcoin,src/test/data/base58_keys_valid.json,5Kd3NBUAdUnhyzenEwVLy9pBKxSwXvE9FMPyR4UKZvpe6E3AgLr
Tanzanite01/Source,src/test/data/base58_keys_valid.json,5Kd3NBUAdUnhyzenEwVLy9pBKxSwXvE9FMPyR4UKZvpe6E3AgLr
ePAYERCOIN/ePAYERCOIN_SHA256,src/test/data/base58_keys_valid.json,5Kd3NBUAdUnhyzenEwVLy9pBKxSwXvE9FMPyR4UKZvpe6E3AgLr
frerepoulet/ZeroNet,src/Test/TestSite.py,5JU2p5h3R7B1WrbaEdEDNZR7YHqRLGcjNcqwqVQzX2H4SuNe2ee
richardkiss/pycoin,tests/cmds/test_cases/ku/bip32_subpaths_base.txt,5JW8P7tBT4KXhcRLZX78Wj763gp1hFpNFhoM66Yd1CkNMWNMYLh
moleculecoin/atom,src/test/bloom_tests.cpp,5Kg1gnAjaLfKiwhhPpGS3QfRg2m6awQvaj98JCZBZQ5SuS2F15C
creditbit/creditbitcore,test/data/base58_keys_valid.json,5Kd3NBUAdUnhyzenEwVLy9pBKxSwXvE9FMPyR4UKZvpe6E3AgLr
myfootballcoin/footballcoin,src/test/key_tests.cpp,5HxWvvfubhXpYYpS3tJkw6fq9jE9j18THftkZjHHfmFiWtmAbrj
techdude101/code,C Sharp/SNMP HDD Monitor v0.1/SNMP HDD Monitor/mainForm.resx,5KSkv8FBQXjAAAASQAAACsAAAAcAAAADwAAAAUAAAABAAAAAAAA
scotcoin/scotcoin,src/test/data/base58_keys_valid.json,5Kd3NBUAdUnhyzenEwVLy9pBKxSwXvE9FMPyR4UKZvpe6E3AgLr
phelix/namecore,src/test/data/base58_keys_valid.json,5Kd3NBUAdUnhyzenEwVLy9pBKxSwXvE9FMPyR4UKZvpe6E3AgLr
xenox-project/xenox,src/test/key_tests.cpp,5HxWvvfubhXpYYpS3tJkw6fq9jE9j18THftkZjHHfmFiWtmAbrj
siriuscoin/multibit,src/test/resources/privateKeys/test1.key,5JMVKE697huLKSz27RoWNAoHkmtsmkqL6ZyhvoRe5ULZMk2YQoa
thebitradio/Bitradio,src/test/data/base58_keys_valid.json,5Kd3NBUAdUnhyzenEwVLy9pBKxSwXvE9FMPyR4UKZvpe6E3AgLr
soiljack/middlefinger,src/test/data/base58_keys_valid.json,5Kd3NBUAdUnhyzenEwVLy9pBKxSwXvE9FMPyR4UKZvpe6E3AgLr
F483/ngcccbase,ngcccbase/tests/test_color.py,5Kb8kLf9zgWQnogidDA76MzPL6TsZZY36hWXMssSzNydYXYB9KF
NateBrune/bitcoin-nate,src/test/key_tests.cpp,5HxWvvfubhXpYYpS3tJkw6fq9jE9j18THftkZjHHfmFiWtmAbrj
OunceCoin/OunceCoin-Source,src/test/bloom_tests.cpp,5Kg1gnAjaLfKiwhhPpGS3QfRg2m6awQvaj98JCZBZQ5SuS2F15C
bitshares/bitshares-core,testnet-shared-private-keys.txt,5KCNDLVGqvX8p3GcMFun9sMe6XbMvycVTm4bGrkB5aZGWCbAAtr
altcoinreserve/crypto,src/test/data/base58_keys_valid.json,5Kd3NBUAdUnhyzenEwVLy9pBKxSwXvE9FMPyR4UKZvpe6E3AgLr
artcoindev/ArtCoin,src/test/key_tests.cpp,5HxWvvfubhXpYYpS3tJkw6fq9jE9j18THftkZjHHfmFiWtmAbrj
SuredBits/bitcoin-s-sidechains,src/test/scala/org/bitcoins/core/crypto/ECPrivateKeyTest.scala,5Kg1gnAjaLfKiwhhPpGS3QfRg2m6awQvaj98JCZBZQ5SuS2F15C
dimecoinco/Dimecoin-1.5a,src/test/key_tests.cpp,5HxWvvfubhXpYYpS3tJkw6fq9jE9j18THftkZjHHfmFiWtmAbrj
dimecoinco/Dimecoin-1.5a,src/test/data/base58_keys_valid.json,5Kd3NBUAdUnhyzenEwVLy9pBKxSwXvE9FMPyR4UKZvpe6E3AgLr
greenaddress/bitcoinj,core/src/test/java/org/bitcoinj/core/AddressTest.java,5JaTXbAUmfPYZFRwrYaALK48fN6sFJp4rHqq2QSXs8ucfpE4yQU
bitcoin/bitcoin,src/test/data/base58_keys_valid.json,5Kd3NBUAdUnhyzenEwVLy9pBKxSwXvE9FMPyR4UKZvpe6E3AgLr
frrp/bitshares,tests/regression_tests/issue_1229_public/alice.log,5KasHemYTcbGtHXKHNx5sUMPrrz8r4GuU3ao157F6Wx95y7NnbN
sjmariogolf/256coin,src/test/key_tests.cpp,5HxWvvfubhXpYYpS3tJkw6fq9jE9j18THftkZjHHfmFiWtmAbrj
riecoin/riecoin,src/test/bloom_tests.cpp,5Kg1gnAjaLfKiwhhPpGS3QfRg2m6awQvaj98JCZBZQ5SuS2F15C
paulmadore/woodcoinj,core/src/test/java/com/google/bitcoin/core/BloomFilterTest.java,5Kg1gnAjaLfKiwhhPpGS3QfRg2m6awQvaj98JCZBZQ5SuS2F15C
yutebi/yutecoin,src/test/key_tests.cpp,5HxWvvfubhXpYYpS3tJkw6fq9jE9j18THftkZjHHfmFiWtmAbrj
siriuscoin/cryptoleu,contrib/src/test/data/base58_keys_valid.json,5Kd3NBUAdUnhyzenEwVLy9pBKxSwXvE9FMPyR4UKZvpe6E3AgLr
ucsc-astro/coffee,16_02_03_intro_to_pandas/intro_to_pandas.ipynb,5KcPrXfaUNtufoh7dix48uPFxYWsrCwsDZdAwDrZnFxMYuLiys
thegreatoldone/offerings,src/test/bloom_tests.cpp,5Kg1gnAjaLfKiwhhPpGS3QfRg2m6awQvaj98JCZBZQ5SuS2F15C
zebMcCorkle/ZeroNet,src/Test/TestContent.py,5KUh3PvNm5HUWoCfSUfcYvfQ2g3PrRNJWr6Q9eqdBGu23mtMntv
saffroncoin/test-classic,src/test/key_tests.cpp,5HxWvvfubhXpYYpS3tJkw6fq9jE9j18THftkZjHHfmFiWtmAbrj
xawksow/GroestlCoin,src/test/data/base58_keys_valid.json,5Kd3NBUAdUnhyzenEwVLy9pBKxSwXvE9FMPyR4UKZvpe6E3AgLr
5mil/SuperTurboStake,src/test/key_tests.cpp,5HxWvvfubhXpYYpS3tJkw6fq9jE9j18THftkZjHHfmFiWtmAbrj
Cinnicoin/CinniCoin,src/test/data/base58_keys_valid.json,5Kd3NBUAdUnhyzenEwVLy9pBKxSwXvE9FMPyR4UKZvpe6E3AgLr
Open-Source-Coins/judge,src/test/data/base58_keys_valid.json,5Kd3NBUAdUnhyzenEwVLy9pBKxSwXvE9FMPyR4UKZvpe6E3AgLr
bubuntux/multibit,src/test/resources/privateKeys/expectedTest1.key,5JMVKE697huLKSz27RoWNAoHkmtsmkqL6ZyhvoRe5ULZMk2YQoa
angelcoin/angelcoin,src/test/key_tests.cpp,5HxWvvfubhXpYYpS3tJkw6fq9jE9j18THftkZjHHfmFiWtmAbrj
hrtrftrtwqh/coz,src/test/data/base58_keys_valid.json,5Kd3NBUAdUnhyzenEwVLy9pBKxSwXvE9FMPyR4UKZvpe6E3AgLr
grumpydevelop/platinum,src/test/data/base58_keys_valid.json,5Kd3NBUAdUnhyzenEwVLy9pBKxSwXvE9FMPyR4UKZvpe6E3AgLr
limewallet/cordova-plugin-limewallet,src/ios/includes/CoreBitcoin/BTCBase58.h,5KQntKuhYWSRXNqp2yhdXzjekYAR7US3MT1715Mbv5CyUKV6hVe
donSchoe/angelshares,src/test/bloom_tests.cpp,5Kg1gnAjaLfKiwhhPpGS3QfRg2m6awQvaj98JCZBZQ5SuS2F15C
lisa3907/bitcoin,src/test/key_tests.cpp,5HxWvvfubhXpYYpS3tJkw6fq9jE9j18THftkZjHHfmFiWtmAbrj
navcoindev/navcoin2,src/test/data/base58_keys_valid.json,5Kd3NBUAdUnhyzenEwVLy9pBKxSwXvE9FMPyR4UKZvpe6E3AgLr
julia-patterson/bitcoin,src/test/data/base58_keys_valid.json,5Kd3NBUAdUnhyzenEwVLy9pBKxSwXvE9FMPyR4UKZvpe6E3AgLr
moocowmoo/pycoin,tests/msg_signing_test.py,5KYZdUEo39z3FPrtuX2QbbwGnNP5zTd7yyr2SC1j299sBCnWjss
scamdev/ypa,src/test/data/base58_keys_valid.json,5Kd3NBUAdUnhyzenEwVLy9pBKxSwXvE9FMPyR4UKZvpe6E3AgLr
yu-kopylov/bitcoin-utilities,Test.BitcoinUtilities/TestWif.cs,5HueCGU8rMjxEXxiPuD5BDku4MkFqeZyd4dZ1jvhTVqvbTLvyTJ
tyxb/ttc,src/test/data/base58_keys_valid.json,5Kd3NBUAdUnhyzenEwVLy9pBKxSwXvE9FMPyR4UKZvpe6E3AgLr
shapescoin/shapes,src/test/data/base58_keys_valid.json,5Kd3NBUAdUnhyzenEwVLy9pBKxSwXvE9FMPyR4UKZvpe6E3AgLr
GanjaCoinProject/ganjacoin,src/test/key_tests.cpp,5HxWvvfubhXpYYpS3tJkw6fq9jE9j18THftkZjHHfmFiWtmAbrj
Kracko/ultracoin-2,src/test/key_tests.cpp,5HxWvvfubhXpYYpS3tJkw6fq9jE9j18THftkZjHHfmFiWtmAbrj
UFTS-Device/NanoCoin,src/test/key_tests.cpp,5HxWvvfubhXpYYpS3tJkw6fq9jE9j18THftkZjHHfmFiWtmAbrj
SajeOne/Unity-Build-Manager,Unity Build Manager/Form1.resx,5J2LHMXFxotFxcbKRcXGiMXFxsdFxcaFRcXGhEXFxsLFxcaBxcX
Lightcoins/Lightcoins,src/test/key_tests.cpp,5HxWvvfubhXpYYpS3tJkw6fq9jE9j18THftkZjHHfmFiWtmAbrj
OBAViJEST/boatcoinfinal,src/test/key_tests.cpp,5HxWvvfubhXpYYpS3tJkw6fq9jE9j18THftkZjHHfmFiWtmAbrj
denkhaus/bitsharesx,tests/regression_tests/simple_wallet_commands_test/wallet_test.log,5KXkrnm5jb5eq75pieMohVxT3YR3b9V6r9mAc9pFKSG9yM1vdXJ
farr/PleiadesStars,epic210969800-CARMA/emcee Test.ipynb,5KWNX9QC4bNEX66kWpSbyWemvYaLy1zqfWMhqv8u2dtwyjpY39i
SuredBits/bitcoin-s-sidechains,src/test/resources/bitcoin-util-test.json,5HpHagT65TZzG1PH3CSu63k8DbpvD8s5ip4nEB3kEsreAnchuDf
harding/bitcoin,src/test/bloom_tests.cpp,5Kg1gnAjaLfKiwhhPpGS3QfRg2m6awQvaj98JCZBZQ5SuS2F15C
bslote/multibit,src/test/resources/privateKeys/test1.key,5JMVKE697huLKSz27RoWNAoHkmtsmkqL6ZyhvoRe5ULZMk2YQoa
nippled/balticstate-master,src/test/key_tests.cpp,5HxWvvfubhXpYYpS3tJkw6fq9jE9j18THftkZjHHfmFiWtmAbrj
kumacoinproject/kumacoin,src/test/data/base58_keys_valid.json,5Kd3NBUAdUnhyzenEwVLy9pBKxSwXvE9FMPyR4UKZvpe6E3AgLr
forrestv/bitcoin,src/test/data/base58_keys_valid.json,5Kd3NBUAdUnhyzenEwVLy9pBKxSwXvE9FMPyR4UKZvpe6E3AgLr
i0Ek3/bitcoin,src/test/data/base58_keys_valid.json,5Kd3NBUAdUnhyzenEwVLy9pBKxSwXvE9FMPyR4UKZvpe6E3AgLr
frrp/ipcoin,src/test/bloom_tests.cpp,5Kg1gnAjaLfKiwhhPpGS3QfRg2m6awQvaj98JCZBZQ5SuS2F15C
matlongsi/micropay,src/test/key_tests.cpp,5HxWvvfubhXpYYpS3tJkw6fq9jE9j18THftkZjHHfmFiWtmAbrj
carboncointrust/CarboncoinCore,src/test/bloom_tests.cpp,5Kg1gnAjaLfKiwhhPpGS3QfRg2m6awQvaj98JCZBZQ5SuS2F15C
carboncointrust/CarboncoinCore,src/test/data/base58_keys_valid.json,5Kd3NBUAdUnhyzenEwVLy9pBKxSwXvE9FMPyR4UKZvpe6E3AgLr
wargo32/Polcoin,src/test/key_tests.cpp,5HxWvvfubhXpYYpS3tJkw6fq9jE9j18THftkZjHHfmFiWtmAbrj
tm2013/xRadon,src/test/key_tests.cpp,5HxWvvfubhXpYYpS3tJkw6fq9jE9j18THftkZjHHfmFiWtmAbrj
wwcoin/wwcoin,src/test/data/base58_keys_valid.json,5Kd3NBUAdUnhyzenEwVLy9pBKxSwXvE9FMPyR4UKZvpe6E3AgLr
BitGo/prova,provautil/wif_test.go,5HueCGU8rMjxEXxiPuD5BDku4MkFqeZyd4dZ1jvhTVqvbTLvyTJ
Alex-van-der-Peet/bitcoin,src/test/data/bitcoin-util-test.json,5HpHagT65TZzG1PH3CSu63k8DbpvD8s5ip4nEB3kEsreAnchuDf
DenebolaDanny/DenebolaDanny.github.io,2017/05/15/BitCoin-transaction-address/index.html,5Hwgr3u458GLafKBgxtssHSPqJnYoGrSzgQsPwLFhLNYskDPyyA
Officine-KOIN/Officine-Koin,koin-ewb/src/test/bloom_tests.cpp,5Kg1gnAjaLfKiwhhPpGS3QfRg2m6awQvaj98JCZBZQ5SuS2F15C
PaycoinShares/pycoin,tests/key_test.py,5HwoXVkHoRM8sL2KmNRS217n1g8mPPBomrY7yehCuXC1115WWsh
PabloCastellano/libbitcoin,test/fakechain/privkey,5KL628YQwEi1Czo9e2CFTcSMmaZXpqLgmEofyhpFqTvkgzv4MbG
Tranz5/bottlecaps,src/test/key_tests.cpp,5HxWvvfubhXpYYpS3tJkw6fq9jE9j18THftkZjHHfmFiWtmAbrj
blockstack/blockstore,blockstore/tests/scenarios/name_preorder_register_transfer_snv.py,5JesPiN68qt44Hc2nT8qmyZ1JDwHebfoh9KQ52Lazb1m1LaKNj9
eugeneware/coinpunk-tools,test/fixtures/privatekeys.key,5JKE4wau4VcWt9AeaQ5nLWqpfj4P8hwiXPbq91AEQAgCuD37krt
facilecoin/facilecoin-core,src/test/key_tests.cpp,5HxWvvfubhXpYYpS3tJkw6fq9jE9j18THftkZjHHfmFiWtmAbrj
markf78/dollarcoin,src/test/bloom_tests.cpp,5Kg1gnAjaLfKiwhhPpGS3QfRg2m6awQvaj98JCZBZQ5SuS2F15C
dobbscoin/dobbscoin-source,src/test/bloom_tests.cpp,5Kg1gnAjaLfKiwhhPpGS3QfRg2m6awQvaj98JCZBZQ5SuS2F15C
jeromewu/bitcoin-opennet,src/test/bloom_tests.cpp,5Kg1gnAjaLfKiwhhPpGS3QfRg2m6awQvaj98JCZBZQ5SuS2F15C
gjhiggins/vcoin,src/test/data/base58_keys_valid.json,5Kd3NBUAdUnhyzenEwVLy9pBKxSwXvE9FMPyR4UKZvpe6E3AgLr
eugeneware/vanity-key,README.md,5KbiL1WvYfVXvddW49MmrZpUpfLofdZTshRp9QmiJFGjBcpoK4g
rjshaver/bitcoin,src/test/data/base58_keys_valid.json,5Kd3NBUAdUnhyzenEwVLy9pBKxSwXvE9FMPyR4UKZvpe6E3AgLr
gelddev/geld,src/test/data/base58_keys_valid.json,5Kd3NBUAdUnhyzenEwVLy9pBKxSwXvE9FMPyR4UKZvpe6E3AgLr
putinclassic/putic,src/test/bloom_tests.cpp,5Kg1gnAjaLfKiwhhPpGS3QfRg2m6awQvaj98JCZBZQ5SuS2F15C
yarcoin/YARcoin,src/test/data/base58_keys_valid.json,5Kd3NBUAdUnhyzenEwVLy9pBKxSwXvE9FMPyR4UKZvpe6E3AgLr
skaht/bitcoin,src/test/key_tests.cpp,5HxWvvfubhXpYYpS3tJkw6fq9jE9j18THftkZjHHfmFiWtmAbrj
AnarchistsPrime/anarchy101,src/test/data/base58_keys_valid.json,5Kd3NBUAdUnhyzenEwVLy9pBKxSwXvE9FMPyR4UKZvpe6E3AgLr
Habitats/bitcoupon,bitcoin/src/test/java/bitcoupon/BitCouponTest.java,5Kf9gd8faKhhq9jZTsNhq2MtViHA1dWdhRg9k4ovszTKz5DCeBT
ProjectRadium/Radium,src/test/key_tests.cpp,5HxWvvfubhXpYYpS3tJkw6fq9jE9j18THftkZjHHfmFiWtmAbrj
dacsunlimited/dac_play,tests/test_genesis.json.keypairs,5JkroJ7UEjXsYwiYDSmeT6czzsyJuUthSZaGJLU79WXgis6ebtZ
bitsuperlab/cpp-play,tests/regression_tests/_common_logs/deterministic_delegate_keys.log,5JZAeEjgszF9kXVpFsAK9wsVer2L3z9WwY63DT7p9kLNZUFYyRQ
dooglus/clams,src/test/data/base58_keys_valid.json,5Kd3NBUAdUnhyzenEwVLy9pBKxSwXvE9FMPyR4UKZvpe6E3AgLr
bitcoinsSG/bitcoin,src/test/bloom_tests.cpp,5Kg1gnAjaLfKiwhhPpGS3QfRg2m6awQvaj98JCZBZQ5SuS2F15C
janko33bd/bitcoinj,core/src/test/java/org/bitcoinj/core/BloomFilterTest.java,5Kg1gnAjaLfKiwhhPpGS3QfRg2m6awQvaj98JCZBZQ5SuS2F15C
mano10/bitcoinjs-lib,test/integration/advanced.js,5KYZdUEo39z3FPrtuX2QbbwGnNP5zTd7yyr2SC1j299sBCnWjss
kangleweb/t1,src/test/data/base58_keys_valid.json,5Kd3NBUAdUnhyzenEwVLy9pBKxSwXvE9FMPyR4UKZvpe6E3AgLr
langerhans/dogecoinj-new,core/src/test/java/org/bitcoinj/core/AddressTest.java,5JaTXbAUmfPYZFRwrYaALK48fN6sFJp4rHqq2QSXs8ucfpE4yQU
ryanofsky/bitcoin,src/test/bloom_tests.cpp,5Kg1gnAjaLfKiwhhPpGS3QfRg2m6awQvaj98JCZBZQ5SuS2F15C
frozeman/AndroidToken-reloaded,src/test/key_tests.cpp,5HxWvvfubhXpYYpS3tJkw6fq9jE9j18THftkZjHHfmFiWtmAbrj
stratisproject/NStratis,NBitcoin.Tests/transaction_tests.cs,5JaTXbAUmfPYZFRwrYaALK48fN6sFJp4rHqq2QSXs8ucfpE4yQU
shillingcoins/source,src/test/data/base58_keys_valid.json,5Kd3NBUAdUnhyzenEwVLy9pBKxSwXvE9FMPyR4UKZvpe6E3AgLr
psydrake/bicreditsnew,src/test/data/base58_keys_valid.json,5Kd3NBUAdUnhyzenEwVLy9pBKxSwXvE9FMPyR4UKZvpe6E3AgLr
shroomscrypto/shroomscore,test/test.WalletKey.js,5KMpLZExnGzeU3oC9qZnKBt7yejLUS8boPiWag33TMX2XEK2Ayc
5chain/qkcoin,src/test/key_tests.cpp,5HxWvvfubhXpYYpS3tJkw6fq9jE9j18THftkZjHHfmFiWtmAbrj
BitDrachma/test,src/test/key_tests.cpp,5HxWvvfubhXpYYpS3tJkw6fq9jE9j18THftkZjHHfmFiWtmAbrj
WorldLeadCurrency/WLC,src/test/key_tests.cpp,5HxWvvfubhXpYYpS3tJkw6fq9jE9j18THftkZjHHfmFiWtmAbrj
QPSCoin/qpscoin-source,src/test/data/base58_keys_valid.json,5Kd3NBUAdUnhyzenEwVLy9pBKxSwXvE9FMPyR4UKZvpe6E3AgLr
bitshares/devshares,tests/regression_tests/titan/client1.log,5JMnSU8bfBcu67oA9KemNm5jbs9RTp2eBHqxoR53WWyB4CH2QJF
dagurval/bitcoinxt,src/test/key_tests.cpp,5HxWvvfubhXpYYpS3tJkw6fq9jE9j18THftkZjHHfmFiWtmAbrj
genecyber/TBDCoin,src/test/key_tests.cpp,5HxWvvfubhXpYYpS3tJkw6fq9jE9j18THftkZjHHfmFiWtmAbrj
veritaseum/bitcoinj,core/src/test/java/org/bitcoinj/core/AddressTest.java,5JaTXbAUmfPYZFRwrYaALK48fN6sFJp4rHqq2QSXs8ucfpE4yQU
ghostlander/Testcoin,src/test/key_tests.cpp,5HxWvvfubhXpYYpS3tJkw6fq9jE9j18THftkZjHHfmFiWtmAbrj
williamcotton/bitcore,test/publickey.js,5HxWvvfubhXpYYpS3tJkw6fq9jE9j18THftkZjHHfmFiWtmAbrj
vectorcoindev/Vector,src/test/key_tests.cpp,5HxWvvfubhXpYYpS3tJkw6fq9jE9j18THftkZjHHfmFiWtmAbrj
junderw/btcnews,第2回/第2回 アドレス系,5K38ZKiJBMmsk9iLcaakHfMa6FoZpLKpmhyo9aZnjossPc49J7e
szafir2/zcashshare,src/test/key_tests.cpp,5HxWvvfubhXpYYpS3tJkw6fq9jE9j18THftkZjHHfmFiWtmAbrj
Baaleos/RhunCoin,src/test/data/base58_keys_valid.json,5Kd3NBUAdUnhyzenEwVLy9pBKxSwXvE9FMPyR4UKZvpe6E3AgLr
Bitcoin-ABC/bitcoin-abc,src/test/data/bitcoin-util-test.json,5HpHagT65TZzG1PH3CSu63k8DbpvD8s5ip4nEB3kEsreAnchuDf
GroestlCoin/libgroestlcoin-explorer,test/commands/message-sign.cpp,5HpMRgt5u8yyU1AfPwcgLGphD5Qu4ka4v7McE4jKrGNpQPyRqXC
GasCoinExtreme/GasCoinExtreme,src/test/key_tests.cpp,5HxWvvfubhXpYYpS3tJkw6fq9jE9j18THftkZjHHfmFiWtmAbrj
HermanSchoenfeld/NBitcoin,NBitcoin.Tests/bloom_tests.cs,5Kg1gnAjaLfKiwhhPpGS3QfRg2m6awQvaj98JCZBZQ5SuS2F15C
acid1789/bitcoin,src/test/data/base58_keys_valid.json,5Kd3NBUAdUnhyzenEwVLy9pBKxSwXvE9FMPyR4UKZvpe6E3AgLr
